timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1691181061562,532,Get Search,200,OK,TC5: Spike Testing 1-7,text,true,,7847,467,7,7,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,532,0,223
1691181061608,566,Get Search,200,OK,TC5: Spike Testing 1-8,text,true,,7847,467,7,7,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,566,0,224
1691181061658,564,Get Search,200,OK,TC5: Spike Testing 1-9,text,true,,7847,467,7,7,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,564,0,225
1691181061739,546,Get Search,200,OK,TC5: Spike Testing 1-10,text,true,,7847,467,7,7,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,546,0,234
1691181061817,588,Get Search,200,OK,TC5: Spike Testing 1-4,text,true,,7847,467,7,7,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,588,0,225
1691181061851,612,Get Search,200,OK,TC5: Spike Testing 1-5,text,true,,7847,467,7,7,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,612,0,226
1691181061980,532,Get Search,200,OK,TC5: Spike Testing 1-6,text,true,,7847,467,7,7,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,532,0,225
1691181062094,546,Get Search,200,OK,TC5: Spike Testing 1-7,text,true,,7847,467,7,7,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,546,0,233
1691181062174,572,Get Search,200,OK,TC5: Spike Testing 1-8,text,true,,7847,467,7,7,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,572,0,261
1691181062222,634,Get Search,200,OK,TC5: Spike Testing 1-9,text,true,,7847,467,8,8,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,634,0,265
1691181062285,598,Get Search,200,OK,TC5: Spike Testing 1-10,text,true,,7847,467,8,8,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,598,0,228
1691181062405,559,Get Search,200,OK,TC5: Spike Testing 1-4,text,true,,7847,467,8,8,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,559,0,223
1691181062463,563,Get Search,200,OK,TC5: Spike Testing 1-5,text,true,,7847,467,8,8,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,563,0,242
1691181062513,554,Get Search,200,OK,TC5: Spike Testing 1-6,text,true,,7847,467,8,8,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,554,0,236
1691181062640,528,Get Search,200,OK,TC5: Spike Testing 1-7,text,true,,7847,467,8,8,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,528,0,224
1691181062747,563,Get Search,200,OK,TC5: Spike Testing 1-8,text,true,,7847,467,8,8,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,562,0,242
1691181062806,604,Get Search,200,OK,TC5: Spike Testing 1-3,text,true,,7847,467,8,8,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,604,0,223
1691181062856,644,Get Search,200,OK,TC5: Spike Testing 1-9,text,true,,7847,467,8,8,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,644,0,228
1691181062884,643,Get Search,200,OK,TC5: Spike Testing 1-10,text,true,,7847,467,8,8,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,643,0,225
1691181062964,679,Get Search,200,OK,TC5: Spike Testing 1-4,text,true,,7847,467,8,8,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,679,0,243
1691181063026,669,Get Search,200,OK,TC5: Spike Testing 1-5,text,true,,7847,467,8,8,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,669,0,223
1691181063067,661,Get Search,200,OK,TC5: Spike Testing 1-6,text,true,,7847,467,8,8,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,661,0,223
1691181063168,598,Get Search,200,OK,TC5: Spike Testing 1-7,text,true,,7847,467,8,8,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,598,0,228
1691181063310,520,Get Search,200,OK,TC5: Spike Testing 1-8,text,true,,7847,467,9,9,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,520,0,223
1691181063411,530,Get Search,200,OK,TC5: Spike Testing 1-3,text,true,,7847,467,9,9,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,530,0,227
1691181063500,594,Get Search,200,OK,TC5: Spike Testing 1-9,text,true,,7847,467,9,9,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,594,0,251
1691181063527,596,Get Search,200,OK,TC5: Spike Testing 1-10,text,true,,7847,467,9,9,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,596,0,241
1691181063643,567,Get Search,200,OK,TC5: Spike Testing 1-4,text,true,,7847,467,9,9,http://opencart.abstracta.us/index.php?route=product/search&search=macbook,567,0,227
